episode,game_status,total_reward,turns,agent_stars,agent_cards_left,opponents_alive
5705,victory,2300.0,23,6,0,8
5706,victory,2300.0,41,6,0,6
5707,victory,2200.0,14,5,0,10
5708,victory,2200.0,24,5,0,7
5709,victory,2300.0,9,6,0,9
5710,victory,2100.0,14,4,0,10
5711,victory,2100.0,115,4,0,1
5712,eliminated,-2100.0,46,2,0,5
5713,eliminated,-2100.0,18,2,0,6
5714,victory,2000.0,26,3,0,7
5715,victory,2100.0,11,4,0,10
5716,victory,2000.0,113,3,0,1
5717,victory,2100.0,32,4,0,6
5718,victory,2000.0,21,3,0,9
5719,victory,2100.0,34,4,0,6
5720,victory,2600.0,79,9,2,0
5721,victory,2200.0,27,5,0,8
5722,victory,2300.0,29,6,0,8
5723,eliminated,-2300.0,25,0,0,8
5724,eliminated,-2100.0,133,2,0,0
5725,eliminated,-2300.0,22,0,6,8
5726,eliminated,-2100.0,17,2,0,7
5727,victory,2300.0,57,6,0,3
5728,eliminated,-2300.0,15,0,3,10
5729,victory,2000.0,13,3,0,10
5730,victory,2000.0,10,3,0,9
5731,eliminated,-2200.0,21,1,0,5
5732,victory,2000.0,28,3,0,7
5733,victory,2400.0,11,7,0,9
5734,victory,2200.0,45,5,0,6
5735,victory,2200.0,43,5,0,4
5736,victory,2100.0,224,4,1,0
5737,eliminated,-2300.0,101,0,2,2
5738,eliminated,-2100.0,9,2,0,10
5739,eliminated,-2300.0,35,0,3,7
5740,victory,2400.0,185,7,0,1
5741,victory,2200.0,17,5,0,8
5742,victory,2100.0,48,4,0,6
5743,eliminated,-2100.0,24,2,0,5
5744,eliminated,-2100.0,36,2,0,4
5745,eliminated,-2100.0,36,2,0,4
5746,eliminated,-2300.0,22,0,2,9
5747,victory,2600.0,205,9,0,1
5748,eliminated,-2100.0,14,2,0,8
5749,victory,2000.0,22,3,0,5
5750,victory,2500.0,130,8,1,0
5751,victory,2000.0,52,3,0,4
5752,victory,2000.0,18,3,0,9
5753,victory,2000.0,25,3,0,9
5754,victory,2000.0,270,3,0,0
5755,victory,2000.0,13,3,0,9
5756,eliminated,-2300.0,2,0,6,10
5757,eliminated,-2300.0,12,0,6,8
5758,eliminated,-2200.0,12,1,0,9
5759,eliminated,-2200.0,29,1,0,4
5760,victory,2200.0,96,5,0,3
5761,victory,2300.0,26,6,0,6
5762,victory,2000.0,46,3,0,4
5763,eliminated,-1800.0,500,5,1,1
5764,victory,2000.0,19,3,0,8
5765,eliminated,-2200.0,108,1,0,2
5766,victory,2000.0,36,3,0,4
5767,eliminated,-2300.0,9,0,6,10
5768,victory,2400.0,58,7,0,2
5769,eliminated,-2300.0,8,0,5,10
5770,eliminated,-2200.0,97,1,0,2
5771,eliminated,-2300.0,4,0,4,10
5772,victory,2300.0,51,6,0,3
5773,eliminated,-2300.0,19,0,2,7
5774,victory,2000.0,10,3,0,10
5775,eliminated,-2300.0,30,0,1,8
5776,eliminated,-2200.0,42,1,0,6
5777,victory,2100.0,17,4,0,7
5778,victory,2200.0,24,5,0,7
5779,eliminated,-2300.0,15,0,5,9
5780,victory,2300.0,15,6,0,8
5781,victory,2300.0,35,6,0,6
5782,victory,2100.0,80,4,0,2
5783,victory,2100.0,39,4,0,7
5784,eliminated,-2300.0,18,0,2,9
5785,eliminated,-2100.0,22,2,0,9
5786,eliminated,-2100.0,34,2,0,6
5787,eliminated,-2300.0,12,0,3,8
5788,victory,2100.0,23,4,0,7
5789,eliminated,-2200.0,44,1,0,7
5790,victory,2400.0,34,7,0,5
5791,eliminated,-2300.0,72,0,0,2
5792,victory,2100.0,21,4,0,8
5793,victory,2400.0,276,7,0,1
5794,victory,2200.0,45,5,0,4
5795,eliminated,-2300.0,13,0,4,9
5796,victory,2200.0,32,5,0,5
5797,eliminated,-2100.0,30,2,0,6
5798,victory,2100.0,23,4,0,7
5799,victory,2000.0,27,3,0,9
5800,victory,2300.0,182,6,0,1
5801,victory,2300.0,123,6,0,1
5802,eliminated,-1700.0,500,6,2,1
5803,victory,2400.0,190,7,0,0
5804,eliminated,-2100.0,39,2,0,5
5805,victory,2100.0,40,4,0,7
5806,victory,2400.0,20,7,0,9
5807,eliminated,-2300.0,9,0,4,9
5808,victory,2000.0,52,3,0,4
5809,eliminated,-2100.0,300,2,0,1
5810,victory,2000.0,161,3,0,1
5811,victory,2200.0,21,5,0,6
5812,victory,2400.0,33,7,0,5
5813,victory,2000.0,19,3,0,9
5814,victory,2300.0,9,6,0,9
5815,victory,2100.0,49,4,0,4
5816,victory,2300.0,77,6,0,3
5817,victory,1800.0,69,1,1,0
5818,victory,1800.0,90,1,2,0
5819,eliminated,-2300.0,28,0,0,7
5820,eliminated,-2300.0,11,0,4,10
5821,eliminated,-2100.0,16,2,0,9
5822,victory,2000.0,33,3,0,7
5823,eliminated,-2100.0,29,2,0,6
5824,victory,2300.0,12,6,0,9
5825,victory,2000.0,297,3,0,1
5826,victory,2000.0,12,3,0,9
5827,victory,2400.0,39,7,0,4
5828,victory,2000.0,20,3,0,8
5829,victory,2200.0,283,5,0,1
5830,victory,2400.0,91,7,3,0
5831,victory,2100.0,38,4,0,6
5832,eliminated,-2300.0,5,0,5,10
5833,victory,2400.0,9,7,0,10
5834,victory,2400.0,22,7,0,7
5835,victory,2000.0,22,3,0,8
5836,eliminated,-2300.0,6,0,5,9
5837,victory,2000.0,14,3,0,8
5838,victory,2600.0,22,9,0,7
5839,eliminated,-2300.0,18,0,2,8
5840,victory,2300.0,223,6,0,1
5841,eliminated,-2300.0,5,0,6,10
5842,eliminated,-2300.0,43,0,6,5
5843,victory,2100.0,77,4,0,3
5844,victory,2200.0,10,5,0,8
5845,victory,2300.0,145,6,1,0
5846,victory,2200.0,94,5,0,1
5847,victory,2000.0,32,3,0,8
5848,victory,2200.0,47,5,0,3
5849,victory,2200.0,17,5,0,9
5850,victory,2000.0,105,3,0,2
5851,victory,2000.0,10,3,0,10
5852,eliminated,-2300.0,15,0,3,7
5853,victory,2100.0,21,4,0,10
5854,victory,2200.0,33,5,0,5
5855,victory,2600.0,109,9,0,1
5856,eliminated,-2100.0,13,2,0,9
5857,eliminated,-2100.0,24,2,0,7
5858,victory,2200.0,20,5,0,8
5859,eliminated,-2100.0,302,2,0,1
5860,eliminated,-2100.0,17,2,0,8
5861,victory,2100.0,228,4,3,0
5862,victory,2200.0,22,5,0,9
5863,victory,2300.0,26,6,0,7
5864,eliminated,-2100.0,16,2,0,10
5865,victory,2300.0,84,6,0,3
5866,victory,2300.0,17,6,0,7
5867,eliminated,-2300.0,9,0,4,10
5868,victory,2100.0,37,4,0,3
5869,victory,2000.0,50,3,0,3
5870,victory,2000.0,30,3,0,8
5871,victory,2100.0,13,4,0,9
5872,eliminated,-2300.0,3,0,6,10
5873,eliminated,-2100.0,14,2,0,8
5874,victory,2100.0,23,4,0,9
5875,eliminated,-2300.0,3,0,5,10
5876,eliminated,-2100.0,36,2,0,5
5877,eliminated,-2300.0,8,0,6,10
5878,victory,2200.0,16,5,0,8
5879,eliminated,-2300.0,9,0,4,9
5880,eliminated,-2100.0,23,2,0,7
5881,victory,2100.0,72,4,0,3
5882,victory,2100.0,25,4,0,5
5883,eliminated,-2200.0,73,1,0,2
5884,victory,2300.0,25,6,0,7
5885,eliminated,-2100.0,15,2,0,9
5886,victory,2200.0,19,5,0,10
5887,victory,2200.0,61,5,0,3
5888,eliminated,-2300.0,26,0,5,7
5889,victory,2100.0,64,4,0,3
5890,eliminated,-2300.0,22,0,0,9
5891,eliminated,-2100.0,162,2,0,0
5892,victory,2400.0,28,7,0,7
5893,eliminated,-2300.0,7,0,6,10
5894,victory,2100.0,10,4,0,10
5895,victory,2400.0,27,7,0,8
5896,victory,2100.0,101,4,0,1
5897,victory,2100.0,12,4,0,10
5898,eliminated,-2300.0,24,0,0,8
5899,victory,2200.0,24,5,0,8
5900,eliminated,-2100.0,8,2,0,9
5901,victory,2000.0,21,3,0,10
5902,victory,2200.0,65,5,0,4
5903,eliminated,-2100.0,41,2,0,5
5904,victory,2400.0,11,7,0,9
5905,eliminated,-2300.0,189,0,0,1
5906,eliminated,-2300.0,65,0,0,5
5907,victory,2200.0,57,5,0,3
5908,victory,2300.0,15,6,0,7
5909,victory,2200.0,20,5,0,9
5910,victory,2100.0,33,4,0,2
5911,victory,2100.0,16,4,0,8
5912,victory,2100.0,51,4,0,2
5913,victory,2000.0,43,3,0,5
5914,victory,2300.0,17,6,0,9
5915,victory,2100.0,20,4,0,6
5916,victory,2000.0,9,3,0,10
5917,victory,2000.0,12,3,0,7
5918,victory,2200.0,18,5,0,7
5919,victory,2200.0,34,5,0,7
5920,eliminated,-2100.0,78,2,0,2
5921,victory,2100.0,141,4,0,0
5922,victory,2300.0,25,6,0,7
5923,eliminated,-2300.0,18,0,1,10
5924,victory,1900.0,298,2,1,0
5925,victory,2100.0,19,4,0,8
5926,victory,2100.0,32,4,0,9
5927,eliminated,-2100.0,34,2,0,6
5928,victory,2000.0,22,3,0,7
5929,eliminated,-2100.0,18,2,0,9
5930,eliminated,-2100.0,34,2,0,5
5931,eliminated,-2300.0,27,0,2,6
5932,eliminated,-2300.0,3,0,6,10
5933,victory,2000.0,9,3,0,9
5934,victory,2100.0,39,4,0,6
5935,eliminated,-2300.0,96,0,0,1
5936,eliminated,-2300.0,3,0,6,10
5937,victory,2100.0,55,4,0,3
5938,victory,2000.0,19,3,0,9
5939,victory,2500.0,60,8,0,2
5940,eliminated,-2100.0,15,2,0,9
5941,victory,2200.0,24,5,0,6
5942,eliminated,-2300.0,16,0,4,9
5943,victory,2000.0,21,3,0,10
5944,eliminated,-2200.0,17,1,0,9
5945,victory,2100.0,20,4,0,9
5946,victory,2200.0,15,5,0,10
5947,victory,2500.0,38,8,0,3
5948,eliminated,-2200.0,39,1,0,5
5949,eliminated,-2100.0,24,2,0,7
5950,victory,2600.0,39,9,0,7
5951,victory,2100.0,15,4,0,6
5952,victory,2200.0,37,5,0,6
5953,eliminated,-2300.0,23,0,3,10
5954,victory,2200.0,441,5,5,0
5955,victory,2200.0,34,5,0,4
5956,eliminated,-2100.0,43,2,0,4
5957,eliminated,-2100.0,31,2,0,7
5958,victory,2300.0,48,6,0,3
5959,victory,2100.0,478,4,0,1
5960,victory,2500.0,16,8,0,8
5961,eliminated,-2000.0,500,3,6,1
5962,victory,2600.0,23,9,0,7
5963,victory,2100.0,50,4,0,4
5964,eliminated,-2100.0,141,2,0,0
5965,victory,2000.0,21,3,0,8
5966,victory,2400.0,20,7,0,8
5967,victory,2000.0,19,3,0,9
5968,eliminated,-2100.0,12,2,0,10
5969,eliminated,-2300.0,12,0,5,10
5970,eliminated,-2300.0,27,0,1,9
5971,victory,2400.0,36,7,0,4
5972,victory,2000.0,13,3,0,10
5973,victory,2000.0,55,3,0,3
5974,victory,2000.0,14,3,0,9
5975,victory,2400.0,16,7,0,8
5976,victory,2200.0,46,5,0,5
5977,victory,2000.0,22,3,0,7
5978,eliminated,-2100.0,106,2,0,3
5979,eliminated,-2300.0,7,0,3,10
5980,eliminated,-2300.0,415,0,0,1
5981,victory,2200.0,23,5,0,7
5982,victory,2100.0,20,4,0,10
5983,eliminated,-2100.0,30,2,0,6
5984,eliminated,-2300.0,17,0,6,8
5985,victory,2100.0,30,4,0,6
5986,victory,2400.0,143,7,1,0
5987,victory,2100.0,11,4,0,10
5988,eliminated,-2300.0,5,0,6,10
5989,eliminated,-2100.0,20,2,0,5
5990,eliminated,-2300.0,13,0,0,9
5991,eliminated,-2100.0,33,2,0,5
5992,victory,2300.0,26,6,0,8
5993,eliminated,-2300.0,9,0,3,10
5994,victory,2000.0,117,3,0,2
5995,victory,2200.0,22,5,0,6
5996,victory,2200.0,20,5,0,8
5997,victory,2300.0,22,6,0,8
5998,eliminated,-2100.0,31,2,0,7
5999,eliminated,-2200.0,95,1,0,1
6000,victory,2300.0,17,6,0,7
6001,victory,2000.0,29,3,0,6
6002,eliminated,-2200.0,66,1,0,2
6003,victory,2300.0,17,6,0,9
6004,victory,2100.0,30,4,0,7
6005,victory,2200.0,17,5,0,9
6006,victory,1900.0,134,2,2,0
6007,victory,2000.0,9,3,0,9
6008,eliminated,-2100.0,14,2,0,8
6009,eliminated,-2100.0,51,2,0,4
6010,eliminated,-2300.0,15,0,2,9
6011,victory,2000.0,12,3,0,10
6012,victory,2000.0,10,3,0,10
6013,victory,2400.0,36,7,0,6
6014,victory,2300.0,25,6,0,7
6015,victory,2400.0,166,7,0,1
6016,victory,2000.0,100,3,0,2
6017,victory,2200.0,10,5,0,10
6018,eliminated,-2100.0,40,2,0,7
6019,victory,2500.0,32,8,0,5
6020,victory,2200.0,29,5,0,7
6021,eliminated,-2100.0,25,2,0,7
6022,victory,2500.0,198,8,0,1
6023,eliminated,-2100.0,307,2,0,1
6024,victory,2200.0,19,5,0,7
6025,victory,2200.0,149,5,0,1
6026,eliminated,-2100.0,500,2,1,1
6027,victory,2000.0,32,3,0,6
6028,eliminated,-2100.0,20,2,0,6
6029,victory,2100.0,14,4,0,8
6030,victory,2000.0,76,3,0,3
6031,victory,2300.0,188,6,0,1
6032,victory,2000.0,60,3,0,5
6033,victory,2100.0,144,4,1,0
6034,victory,2000.0,9,3,0,10
6035,eliminated,-2200.0,38,1,0,8
6036,eliminated,-2300.0,9,0,3,9
6037,eliminated,-2200.0,12,1,0,10
6038,eliminated,-2300.0,18,0,1,9
6039,eliminated,-2100.0,15,2,0,9
6040,victory,2000.0,24,3,0,7
6041,victory,2000.0,37,3,0,6
6042,victory,2400.0,29,7,0,7
6043,victory,2300.0,24,6,0,7
6044,eliminated,-2100.0,65,2,0,4
6045,victory,2100.0,13,4,0,9
6046,eliminated,-2300.0,110,0,1,1
6047,eliminated,-2300.0,22,0,0,9
6048,eliminated,-2100.0,21,2,0,9
6049,eliminated,-2300.0,19,0,2,10
6050,victory,2100.0,8,4,0,9
6051,victory,2100.0,38,4,0,5
6052,victory,2000.0,17,3,0,9
6053,eliminated,-2100.0,208,2,0,0
6054,eliminated,-2100.0,9,2,0,10
6055,eliminated,-2300.0,14,0,5,10
6056,victory,2100.0,32,4,0,4
6057,victory,2100.0,270,4,1,0
6058,eliminated,-1900.0,500,4,5,1
6059,eliminated,-2300.0,4,0,5,10
6060,victory,2000.0,126,3,0,1
6061,victory,2000.0,67,3,0,3
6062,eliminated,-2200.0,83,1,0,4
6063,victory,2600.0,279,9,0,0
6064,victory,2500.0,13,8,0,9
6065,victory,2400.0,22,7,0,9
6066,victory,2400.0,50,7,0,3
6067,eliminated,-2100.0,26,2,0,5
6068,victory,2000.0,25,3,0,8
6069,eliminated,-2300.0,5,0,5,10
6070,victory,2300.0,23,6,0,8
6071,eliminated,-2200.0,8,1,0,9
6072,victory,2500.0,16,8,0,8
6073,eliminated,-2300.0,10,0,0,8
6074,eliminated,-2100.0,22,2,0,9
6075,victory,2000.0,57,3,0,4
6076,eliminated,-2300.0,28,0,3,8
6077,victory,2300.0,16,6,0,9
6078,eliminated,-2300.0,22,0,3,9
6079,eliminated,-2300.0,10,0,4,9
6080,eliminated,-2100.0,27,2,0,9
6081,victory,2100.0,40,4,0,6
6082,victory,2000.0,15,3,0,9
6083,eliminated,-2100.0,33,2,0,9
6084,victory,2000.0,28,3,0,5
6085,victory,2700.0,27,10,0,4
6086,eliminated,-2300.0,3,0,6,10
6087,victory,2000.0,42,3,0,4
6088,eliminated,-2300.0,16,0,5,10
6089,victory,2000.0,52,3,0,3
6090,victory,2000.0,406,3,5,0
6091,victory,2200.0,38,5,0,5
6092,victory,2000.0,65,3,0,3
6093,victory,2100.0,15,4,0,9
6094,victory,2100.0,31,4,0,5
6095,eliminated,-2100.0,31,2,0,4
6096,eliminated,-2100.0,18,2,0,9
6097,victory,2300.0,104,6,3,0
6098,victory,2400.0,196,7,3,0
6099,victory,2200.0,17,5,0,9
6100,victory,1800.0,253,1,1,0
6101,victory,2100.0,26,4,0,8
6102,victory,2100.0,100,4,0,1
6103,victory,2100.0,17,4,0,7
6104,victory,2400.0,16,7,0,8
6105,victory,2100.0,16,4,0,9
6106,eliminated,-2300.0,2,0,6,10
6107,eliminated,-2100.0,18,2,0,9
6108,eliminated,-2300.0,9,0,4,10
6109,eliminated,-2100.0,59,2,0,4
6110,victory,2200.0,332,5,0,1
6111,eliminated,-2100.0,14,2,0,9
6112,victory,2400.0,16,7,0,8
6113,eliminated,-2300.0,10,0,3,9
6114,victory,2000.0,221,3,0,1
6115,victory,2100.0,35,4,0,8
6116,victory,2100.0,22,4,0,9
6117,eliminated,-2100.0,21,2,0,7
6118,victory,2300.0,22,6,0,7
6119,eliminated,-2100.0,45,2,0,3
6120,victory,2200.0,25,5,0,8
6121,eliminated,-2100.0,9,2,0,10
6122,victory,2300.0,33,6,0,6
6123,victory,2300.0,21,6,0,7
6124,victory,2100.0,10,4,0,10
6125,eliminated,-2300.0,18,0,0,8
6126,eliminated,-2200.0,78,1,0,4
6127,victory,2100.0,10,4,0,9
6128,victory,2000.0,61,3,0,4
6129,victory,2000.0,29,3,0,6
6130,victory,2300.0,10,6,0,9
6131,victory,2300.0,24,6,0,8
6132,eliminated,-2100.0,37,2,0,7
6133,victory,2000.0,24,3,0,9
6134,victory,2200.0,11,5,0,9
6135,eliminated,-2100.0,22,2,0,10
6136,victory,2300.0,108,6,0,2
6137,victory,2000.0,35,3,0,6
6138,victory,2100.0,43,4,0,5
6139,victory,2300.0,40,6,0,4
6140,victory,2000.0,11,3,0,9
6141,eliminated,-2100.0,24,2,0,7
6142,eliminated,-2300.0,4,0,6,10
6143,victory,2100.0,45,4,0,2
6144,victory,2100.0,51,4,0,5
6145,victory,2400.0,35,7,0,4
6146,victory,2500.0,110,8,0,2
6147,eliminated,-2200.0,60,1,0,4
6148,eliminated,-2100.0,38,2,0,7
6149,victory,2000.0,11,3,0,8
6150,victory,2100.0,11,4,0,10
6151,eliminated,-2100.0,26,2,0,7
6152,eliminated,-2300.0,16,0,4,10
6153,eliminated,-2300.0,10,0,5,10
6154,victory,2300.0,30,6,0,6
6155,eliminated,-2300.0,15,0,1,8
6156,victory,2000.0,77,3,0,1
6157,eliminated,-2300.0,7,0,4,10
6158,victory,2400.0,26,7,0,8
6159,eliminated,-2300.0,40,0,0,3
6160,victory,2000.0,11,3,0,10
6161,victory,2000.0,11,3,0,10
6162,victory,2400.0,331,7,0,0
6163,victory,2200.0,98,5,0,0
6164,victory,2100.0,26,4,0,9
6165,eliminated,-2300.0,23,0,3,4
6166,victory,2200.0,49,5,0,3
6167,victory,2300.0,53,6,0,5
6168,victory,2000.0,76,3,0,3
6169,victory,2200.0,328,5,1,0
6170,victory,2200.0,70,5,0,3
6171,victory,2200.0,10,5,0,8
6172,victory,2000.0,62,3,0,3
6173,victory,2500.0,25,8,0,8
6174,victory,2000.0,47,3,0,5
6175,victory,2100.0,51,4,0,2
6176,victory,2100.0,26,4,0,9
6177,eliminated,-2300.0,3,0,5,10
6178,victory,2400.0,313,7,0,0
6179,victory,2100.0,14,4,0,9
6180,victory,2100.0,101,4,0,2
6181,eliminated,-2300.0,10,0,4,9
6182,victory,2200.0,88,5,0,2
6183,victory,2300.0,352,6,2,0
6184,victory,2100.0,52,4,0,3
6185,eliminated,-2300.0,7,0,5,10
6186,victory,2100.0,17,4,0,9
6187,victory,2000.0,172,3,0,2
6188,eliminated,-2300.0,100,0,1,2
6189,victory,2000.0,35,3,0,7
6190,victory,2000.0,106,3,5,0
6191,victory,2500.0,29,8,0,6
6192,victory,2000.0,18,3,0,8
6193,eliminated,-2100.0,31,2,0,8
6194,victory,2100.0,15,4,0,8
6195,victory,2000.0,36,3,0,6
6196,eliminated,-2200.0,72,1,0,3
6197,eliminated,-2100.0,65,2,0,1
6198,victory,2200.0,16,5,0,9
6199,eliminated,-2300.0,3,0,6,10
6200,victory,2200.0,34,5,0,5
6201,eliminated,-2200.0,464,1,0,0
6202,victory,2400.0,38,7,0,5
6203,victory,2300.0,66,6,0,2
6204,victory,2100.0,243,4,0,1
6205,victory,2000.0,24,3,0,9
6206,victory,2100.0,39,4,0,5
6207,victory,2000.0,24,3,0,8
6208,victory,2400.0,43,7,0,7
6209,victory,2100.0,32,4,0,3
6210,victory,2100.0,15,4,0,9
6211,victory,2300.0,40,6,0,5
6212,eliminated,-2100.0,25,2,0,7
6213,victory,2100.0,41,4,0,5
6214,victory,2000.0,89,3,0,2
6215,victory,2100.0,122,4,0,0
6216,victory,2300.0,30,6,0,6
6217,victory,2200.0,21,5,0,8
6218,victory,2100.0,161,4,2,0
6219,victory,2000.0,41,3,0,4
6220,eliminated,-2100.0,11,2,0,10
6221,victory,2100.0,8,4,0,10
6222,eliminated,-2300.0,30,0,0,8
6223,victory,2000.0,43,3,0,6
6224,victory,2100.0,13,4,0,8
6225,victory,2100.0,43,4,0,6
6226,victory,2300.0,113,6,0,2
6227,victory,2100.0,50,4,0,3
6228,eliminated,-2100.0,257,2,0,0
6229,victory,2100.0,33,4,0,6
6230,eliminated,-2300.0,17,0,0,9
6231,eliminated,-2200.0,26,1,0,7
6232,eliminated,-2300.0,5,0,4,10
6233,eliminated,-2200.0,113,1,0,3
6234,eliminated,-2300.0,4,0,5,10
6235,victory,2100.0,18,4,0,8
6236,eliminated,-2300.0,10,0,2,10
6237,eliminated,-2300.0,8,0,6,10
6238,victory,2300.0,304,6,0,0
6239,eliminated,-2100.0,20,2,0,7
6240,eliminated,-2300.0,14,0,3,9
6241,eliminated,-2300.0,18,0,1,8
6242,victory,2000.0,14,3,0,9
6243,eliminated,-2100.0,93,2,0,3
6244,eliminated,-2200.0,29,1,0,6
6245,victory,2100.0,42,4,0,5
6246,victory,2000.0,18,3,0,8
6247,eliminated,-2300.0,3,0,5,10
6248,eliminated,-2000.0,500,3,2,1
6249,victory,2300.0,36,6,0,3
6250,victory,2500.0,36,8,0,6
6251,eliminated,-2100.0,49,2,0,6
6252,eliminated,-2200.0,30,1,0,4
6253,victory,2200.0,13,5,0,10
6254,victory,2100.0,36,4,0,5
6255,victory,2000.0,20,3,0,8
6256,victory,2200.0,22,5,0,9
6257,victory,2200.0,25,5,0,7
6258,victory,2000.0,56,3,0,4
6259,victory,2100.0,17,4,0,7
6260,victory,2400.0,11,7,0,9
6261,victory,2000.0,148,3,0,1
6262,victory,2300.0,167,6,4,0
6263,victory,2100.0,9,4,0,9
6264,victory,2100.0,19,4,0,8
6265,victory,2100.0,231,4,7,0
6266,eliminated,-2200.0,58,1,0,4
6267,eliminated,-2100.0,126,2,0,2
6268,victory,2200.0,15,5,0,7
6269,victory,2400.0,23,7,0,7
6270,victory,2200.0,79,5,1,0
6271,eliminated,-2100.0,21,2,0,6
6272,eliminated,-2300.0,11,0,1,10
6273,victory,2000.0,103,3,0,1
6274,victory,2000.0,51,3,0,2
6275,victory,2400.0,31,7,0,6
6276,eliminated,-2200.0,12,1,0,9
6277,eliminated,-2100.0,54,2,0,3
6278,victory,2400.0,24,7,0,4
6279,eliminated,-2100.0,90,2,0,1
6280,eliminated,-2100.0,66,2,0,2
6281,victory,2500.0,15,8,0,7
6282,eliminated,-2100.0,40,2,0,4
6283,victory,2200.0,11,5,0,9
6284,victory,2100.0,20,4,0,8
6285,victory,2100.0,42,4,0,6
6286,eliminated,-2300.0,9,0,3,10
6287,victory,2300.0,208,6,0,1
6288,victory,2200.0,263,5,4,0
6289,victory,2300.0,40,6,0,6
6290,victory,2000.0,42,3,0,4
6291,victory,2400.0,23,7,0,8
6292,victory,2400.0,11,7,0,10
6293,victory,2100.0,23,4,0,8
6294,victory,2200.0,38,5,0,5
6295,eliminated,-2300.0,2,0,6,10
6296,victory,2000.0,10,3,0,10
6297,eliminated,-2300.0,174,0,0,1
6298,victory,2400.0,48,7,0,5
6299,victory,2200.0,53,5,0,4
6300,eliminated,-2300.0,15,0,3,9
6301,eliminated,-2300.0,8,0,5,9
6302,victory,2300.0,53,6,0,2
6303,victory,2000.0,29,3,0,7
6304,eliminated,-2100.0,30,2,0,7
6305,victory,2300.0,37,6,0,6
6306,victory,2100.0,58,4,0,3
6307,victory,2500.0,46,8,0,6
6308,victory,2700.0,23,10,0,4
6309,eliminated,-2300.0,8,0,4,10
6310,victory,1800.0,312,1,1,0
6311,eliminated,-2100.0,19,2,0,9
6312,victory,2300.0,13,6,0,8
6313,victory,2200.0,441,5,2,0
6314,victory,2500.0,36,8,0,5
6315,eliminated,-2100.0,22,2,0,7
6316,victory,2200.0,15,5,0,8
6317,victory,2000.0,24,3,0,7
6318,victory,2100.0,9,4,0,10
6319,victory,2100.0,18,4,0,10
6320,eliminated,-2300.0,9,0,5,9
6321,victory,2400.0,24,7,0,7
6322,eliminated,-2100.0,28,2,0,7
6323,victory,2100.0,18,4,0,8
6324,victory,2200.0,124,5,0,1
6325,victory,2300.0,16,6,0,7
6326,victory,2100.0,44,4,0,5
6327,victory,2200.0,32,5,0,7
6328,eliminated,-2300.0,87,0,0,3
6329,victory,2400.0,12,7,0,8
6330,eliminated,-2300.0,7,0,5,10
6331,victory,2100.0,66,4,0,2
6332,eliminated,-2300.0,23,0,2,7
6333,victory,2100.0,13,4,0,10
6334,eliminated,-2100.0,56,2,0,3
6335,eliminated,-2300.0,150,0,0,2
6336,victory,2000.0,48,3,0,5
6337,eliminated,-2100.0,21,2,0,9
6338,victory,2200.0,24,5,0,9
6339,victory,2100.0,49,4,0,7
6340,victory,2100.0,25,4,0,8
6341,victory,2100.0,18,4,0,9
6342,eliminated,-2300.0,6,0,6,10
6343,eliminated,-2300.0,7,0,6,10
6344,victory,2500.0,34,8,0,4
6345,victory,2200.0,40,5,0,5
6346,victory,2200.0,14,5,0,8
6347,victory,2000.0,178,3,0,1
6348,eliminated,-2300.0,16,0,6,9
6349,eliminated,-2300.0,16,0,4,9
6350,eliminated,-2300.0,6,0,4,10
6351,victory,2000.0,16,3,0,8
6352,eliminated,-2200.0,67,1,0,4
6353,victory,2200.0,11,5,0,10
6354,eliminated,-2100.0,25,2,0,6
6355,victory,2500.0,67,8,0,2
6356,victory,2300.0,167,6,1,0
6357,victory,2200.0,10,5,0,10
6358,eliminated,-2100.0,23,2,0,6
6359,victory,2200.0,31,5,0,2
6360,eliminated,-2100.0,25,2,0,9
6361,victory,2400.0,10,7,0,9
6362,eliminated,-2300.0,20,0,2,8
6363,eliminated,-2100.0,32,2,0,6
6364,victory,2100.0,25,4,0,8
6365,victory,2200.0,21,5,0,6
6366,eliminated,-2200.0,16,1,0,10
6367,victory,2400.0,40,7,0,4
6368,eliminated,-2100.0,34,2,0,6
6369,victory,2000.0,46,3,0,4
6370,victory,2400.0,68,7,0,4
6371,eliminated,-2300.0,18,0,6,8
6372,eliminated,-2100.0,34,2,0,7
6373,victory,2300.0,53,6,0,3
6374,victory,2200.0,15,5,0,9
6375,victory,2100.0,92,4,6,0
6376,victory,2400.0,36,7,0,6
6377,eliminated,-2300.0,25,0,5,6
6378,victory,2100.0,14,4,0,9
6379,victory,2200.0,41,5,0,7
6380,victory,2200.0,19,5,0,9
6381,eliminated,-2300.0,13,0,2,9
6382,eliminated,-2200.0,11,1,0,9
6383,victory,2200.0,18,5,0,7
6384,eliminated,-2100.0,36,2,0,5
6385,eliminated,-1800.0,500,5,6,1
6386,victory,2500.0,253,8,0,1
6387,victory,2000.0,20,3,0,9
6388,victory,2200.0,38,5,0,5
6389,victory,2200.0,103,5,0,0
6390,victory,2300.0,37,6,0,5
6391,eliminated,-2300.0,29,0,4,5
6392,eliminated,-2300.0,6,0,6,10
6393,eliminated,-2300.0,9,0,5,10
6394,victory,2000.0,15,3,0,9
6395,victory,2100.0,37,4,0,4
6396,eliminated,-2300.0,41,0,2,7
6397,eliminated,-2300.0,6,0,5,10
6398,eliminated,-2100.0,14,2,0,10
